"transaction_id","line_item_number","transaction_date","customer_id","product_id","sale_amount","sale_amount","quantity","gender","state","first_name","last_name","email_address","dob","street_address","date_created","create_source","pieces","cost","product_description","color_desc","material_desc"
53,3,2021-07-10,567,67,174,174,2,M,GA,Alyssa,Garrett,deanchristina@example.net,1956-05-04,"03638 Bradshaw Green",2022-02-05,Web,4,60.45,bedframe,black,metal
54,1,2020-01-03,8155,101,27,27,3,F,NC,Daniel,Rivera,irojas@example.net,1990-08-22,"413 Cheryl Mall",2021-02-17,Web,1,8.67,end table,green,metal
54,2,2020-01-03,8155,105,257,257,1,F,NC,Daniel,Rivera,irojas@example.net,1990-08-22,"413 Cheryl Mall",2021-02-17,Web,7,78.87,bedframe,blue,wood
54,3,2020-01-03,8155,186,385,385,1,F,NC,Daniel,Rivera,irojas@example.net,1990-08-22,"413 Cheryl Mall",2021-02-17,Web,2,153.76,love-seat,blue,metal
54,4,2020-01-03,8155,25,683,683,1,F,NC,Daniel,Rivera,irojas@example.net,1990-08-22,"413 Cheryl Mall",2021-02-17,Web,6,268.9,chair,brown,wood
55,1,2022-03-16,9099,132,1004,1004,1,F,MS,Michael,Dean,johnsonrichard@example.net,1978-11-08,"24987 Ortiz Rapid",2022-07-23,Store,3,284.99,mattress,green,plastic
56,1,2020-04-04,2994,155,198,198,1,F,MS,Taylor,Johnson,danielserrano@example.org,1968-04-28,"398 Marilyn Ways Apt. 271",2019-10-19,Store,3,78.84,coffee table,beige,wood
57,1,2017-06-07,8748,158,41,41,1,F,TN,Kristine,White,zunigaemily@example.com,1968-08-28,"20566 Kevin Pine",2013-10-27,Store,4,14.69,coffee table,grey,wood
58,1,2019-01-26,8500,68,240,240,1,M,MS,Edgar,Simpson,meredith98@example.com,1990-12-10,"64326 Green Groves Suite 465",2022-12-19,Store,7,69.17,chair,red,plastic
58,2,2019-01-26,8500,4,448,448,1,M,MS,Edgar,Simpson,meredith98@example.com,1990-12-10,"64326 Green Groves Suite 465",2022-12-19,Store,2,135.77,bookcase,black,leather
58,3,2019-01-26,8500,147,133,133,2,M,MS,Edgar,Simpson,meredith98@example.com,1990-12-10,"64326 Green Groves Suite 465",2022-12-19,Store,6,70.12,nightstand,blue,metal
58,4,2019-01-26,8500,81,180,180,1,M,MS,Edgar,Simpson,meredith98@example.com,1990-12-10,"64326 Green Groves Suite 465",2022-12-19,Store,1,96.95,desk,black,leather
59,1,2016-04-03,4236,51,89,89,1,M,MS,David,Watkins,james42@example.org,1981-11-20,"1356 Black Dam",2015-02-02,Store,5,47.84,dresser,beige,wood
59,2,2016-04-03,4236,93,62,62,1,M,MS,David,Watkins,james42@example.org,1981-11-20,"1356 Black Dam",2015-02-02,Store,3,29.84,desk chair,beige,plastic
59,3,2016-04-03,4236,173,4197,4197,1,M,MS,David,Watkins,james42@example.org,1981-11-20,"1356 Black Dam",2015-02-02,Store,1,1387.68,bedframe,green,wood
60,1,2022-10-07,103,144,505,505,1,F,FL,Jessica,Cobb,travis36@example.org,1999-09-20,"1490 George Neck",2017-08-04,Store,6,317.33,nightstand,grey,fabric
61,1,2017-10-18,3023,18,142,142,1,F,TN,Robert,Campbell,vwells@example.net,1987-02-03,"5659 Wade Lodge Apt. 755",2022-05-23,Store,2,69.7,bedframe,brown,wood
61,2,2017-10-18,3023,86,2599,2599,1,F,TN,Robert,Campbell,vwells@example.net,1987-02-03,"5659 Wade Lodge Apt. 755",2022-05-23,Store,6,740.18,chair,yellow,metal
61,3,2017-10-18,3023,81,364,364,1,F,TN,Robert,Campbell,vwells@example.net,1987-02-03,"5659 Wade Lodge Apt. 755",2022-05-23,Store,1,96.95,desk,black,leather
62,1,2016-03-25,2208,18,162,162,1,F,NC,Pam,Gonzalez,diazdonald@example.net,1974-07-19,"9149 Darren Avenue Apt. 010",2014-06-22,Store,2,69.7,bedframe,brown,wood
63,1,2019-04-08,4103,16,153,153,1,M,AL,Kristen,Bradshaw,isaachunter@example.com,1988-12-19,"8152 Deleon Walk",2020-11-09,Store,7,102.67,coffee table,beige,fabric
64,1,2020-05-31,3250,130,214,214,2,F,TN,Lisa,King,mhurley@example.net,1973-04-23,"2466 Raymond Junctions Suite 828",2021-01-10,Store,3,55.74,dresser,brown,metal
64,2,2020-05-31,3250,181,236,236,1,F,TN,Lisa,King,mhurley@example.net,1973-04-23,"2466 Raymond Junctions Suite 828",2021-01-10,Store,3,98.04,desk chair,blue,wood
64,3,2020-05-31,3250,123,409,409,1,F,TN,Lisa,King,mhurley@example.net,1973-04-23,"2466 Raymond Junctions Suite 828",2021-01-10,Store,5,120.67,sofa,green,wood
65,1,2020-03-23,196,29,84,84,1,M,SC,Sharon,Guerrero,joneselizabeth@example.org,1979-01-25,"8824 Henry View",2017-05-22,Store,5,42.78,nightstand,beige,wood
65,2,2020-03-23,196,184,1173,1173,1,M,SC,Sharon,Guerrero,joneselizabeth@example.org,1979-01-25,"8824 Henry View",2017-05-22,Store,1,298.41,sofa,white,metal
65,3,2020-03-23,196,169,386,386,1,M,SC,Sharon,Guerrero,joneselizabeth@example.org,1979-01-25,"8824 Henry View",2017-05-22,Store,1,183.85,chest,white,wood
66,1,2016-07-03,3350,57,170,170,1,F,FL,Richard,James,htucker@example.net,1985-07-24,"2469 Torres Junction Suite 040",2012-10-28,Web,6,53.17,dinette set,green,plastic
66,2,2016-07-03,3350,93,55,55,2,F,FL,Richard,James,htucker@example.net,1985-07-24,"2469 Torres Junction Suite 040",2012-10-28,Web,3,29.84,desk chair,beige,plastic
66,3,2016-07-03,3350,121,43,43,1,F,FL,Richard,James,htucker@example.net,1985-07-24,"2469 Torres Junction Suite 040",2012-10-28,Web,7,11.43,nightstand,white,plastic
66,4,2016-07-03,3350,187,249,249,1,F,FL,Richard,James,htucker@example.net,1985-07-24,"2469 Torres Junction Suite 040",2012-10-28,Web,5,112.72,dinette set,brown,wood
67,1,2022-07-29,9884,152,61,61,1,F,TN,Marissa,Smith,phoward@example.com,1976-01-06,"244 Robert Lane Suite 750",2018-05-29,Store,2,30.52,chair,brown,metal
68,1,2020-06-21,4276,177,151,151,2,M,AL,Brian,Kirby,joshuageorge@example.org,1974-02-27,"8284 Wyatt Forge",2021-08-18,Store,6,40.13,desk,beige,leather
68,2,2020-06-21,4276,60,47,47,1,M,AL,Brian,Kirby,joshuageorge@example.org,1974-02-27,"8284 Wyatt Forge",2021-08-18,Store,5,15.08,chair,white,leather
68,3,2020-06-21,4276,97,80,80,1,M,AL,Brian,Kirby,joshuageorge@example.org,1974-02-27,"8284 Wyatt Forge",2021-08-18,Store,2,41.1,dinette set,grey,metal
69,1,2020-06-05,9604,33,220,220,3,F,SC,James,Owen,annebaker@example.net,1955-03-15,"970 Evans Pike Apt. 474",2013-01-05,Store,4,57.83,chest,white,wood
69,2,2020-06-05,9604,8,344,344,1,F,SC,James,Owen,annebaker@example.net,1955-03-15,"970 Evans Pike Apt. 474",2013-01-05,Store,6,96.29,sofa,beige,leather
69,3,2020-06-05,9604,193,184,184,3,F,SC,James,Owen,annebaker@example.net,1955-03-15,"970 Evans Pike Apt. 474",2013-01-05,Store,6,51.1,bookcase,yellow,plastic
70,1,2022-04-15,7782,57,140,140,1,M,FL,Michael,Todd,michaelcampbell@example.org,1962-05-26,"4138 Susan Drive Apt. 691",2020-01-10,Store,6,53.17,dinette set,green,plastic
70,2,2022-04-15,7782,150,124,124,3,M,FL,Michael,Todd,michaelcampbell@example.org,1962-05-26,"4138 Susan Drive Apt. 691",2020-01-10,Store,2,44.23,nightstand,green,fabric
70,3,2022-04-15,7782,168,691,691,1,M,FL,Michael,Todd,michaelcampbell@example.org,1962-05-26,"4138 Susan Drive Apt. 691",2020-01-10,Store,4,174.27,desk,grey,metal
71,1,2020-04-29,478,100,366,366,1,F,GA,April,Mendez,jasonsanchez@example.net,1959-03-02,"598 Hernandez Wells",2013-12-07,Store,7,176.92,nightstand,beige,fabric
72,1,2019-03-20,5213,70,153,153,1,F,GA,Brianna,Ashley,williamspamela@example.org,1977-07-28,"90551 Lee Vista",2016-09-19,Store,6,47.54,bookcase,brown,wood
72,2,2019-03-20,5213,185,798,798,1,F,GA,Brianna,Ashley,williamspamela@example.org,1977-07-28,"90551 Lee Vista",2016-09-19,Store,5,332.09,mattress,dark grey,fabric
73,1,2015-04-08,8330,172,300,300,1,F,TN,Jorge,Weber,hallbonnie@example.com,1997-03-12,"001 Bowers Ramp Apt. 592",2013-06-24,Store,2,136.03,chest,red,fabric
74,1,2013-01-16,5143,90,710,710,1,M,TN,Laura,Scott,bgibson@example.org,2002-06-30,"040 Walker Streets",2011-09-19,Store,7,294.44,sofa,black,metal
74,2,2013-01-16,5143,12,424,424,1,M,TN,Laura,Scott,bgibson@example.org,2002-06-30,"040 Walker Streets",2011-09-19,Store,2,146.29,desk,blue,wood
74,3,2013-01-16,5143,66,126,126,1,M,TN,Laura,Scott,bgibson@example.org,2002-06-30,"040 Walker Streets",2011-09-19,Store,3,52.37,dresser,green,fabric
74,4,2013-01-16,5143,66,196,196,1,M,TN,Laura,Scott,bgibson@example.org,2002-06-30,"040 Walker Streets",2011-09-19,Store,3,52.37,dresser,green,fabric
75,1,2011-07-25,372,59,37,37,1,M,MS,Andrea,Gonzalez,tracyramirez@example.net,2001-07-30,"447 Jessica Course Apt. 158",2021-07-07,Web,3,22.6,bookcase,red,fabric
75,2,2011-07-25,372,156,911,911,1,M,MS,Andrea,Gonzalez,tracyramirez@example.net,2001-07-30,"447 Jessica Course Apt. 158",2021-07-07,Web,6,294.68,dinette set,red,metal
75,3,2011-07-25,372,72,417,417,1,M,MS,Andrea,Gonzalez,tracyramirez@example.net,2001-07-30,"447 Jessica Course Apt. 158",2021-07-07,Web,2,177.27,coffee table,blue,metal
75,4,2011-07-25,372,82,315,315,1,M,MS,Andrea,Gonzalez,tracyramirez@example.net,2001-07-30,"447 Jessica Course Apt. 158",2021-07-07,Web,3,211.33,end table,black,plastic
76,1,2015-04-10,175,93,115,115,1,F,MS,Donna,Morales,stephensoncharles@example.org,1957-02-03,"097 Obrien Harbors Apt. 106",2014-10-26,Store,3,29.84,desk chair,beige,plastic
77,1,2020-01-19,4777,199,218,218,1,M,MS,Joshua,Dennis,keithhall@example.org,1990-12-19,"3992 Maynard Bridge Apt. 302",2019-07-06,Store,6,56.51,nightstand,beige,leather
77,2,2020-01-19,4777,26,425,425,1,M,MS,Joshua,Dennis,keithhall@example.org,1990-12-19,"3992 Maynard Bridge Apt. 302",2019-07-06,Store,3,229.29,dresser,red,fabric
78,1,2017-03-24,4320,51,181,181,1,M,MS,Amy,Matthews,hallcolin@example.net,1964-01-09,"205 Stephanie Island",2014-06-07,Store,5,47.84,dresser,beige,wood
78,2,2017-03-24,4320,96,155,155,1,M,MS,Amy,Matthews,hallcolin@example.net,1964-01-09,"205 Stephanie Island",2014-06-07,Store,2,80.75,sofa,yellow,plastic
78,3,2017-03-24,4320,19,578,578,2,M,MS,Amy,Matthews,hallcolin@example.net,1964-01-09,"205 Stephanie Island",2014-06-07,Store,7,303.02,end table,white,fabric
78,4,2017-03-24,4320,69,226,226,1,M,MS,Amy,Matthews,hallcolin@example.net,1964-01-09,"205 Stephanie Island",2014-06-07,Store,5,65.98,dresser,red,fabric
79,1,2018-05-03,2435,97,137,137,1,F,TN,Tyler,Lee,samuel49@example.net,1996-04-01,"7582 Freeman Light Apt. 362",2021-01-31,Store,2,41.1,dinette set,grey,metal
79,2,2018-05-03,2435,38,298,298,1,F,TN,Tyler,Lee,samuel49@example.net,1996-04-01,"7582 Freeman Light Apt. 362",2021-01-31,Store,3,108.27,mattress,brown,leather
79,3,2018-05-03,2435,180,821,821,1,F,TN,Tyler,Lee,samuel49@example.net,1996-04-01,"7582 Freeman Light Apt. 362",2021-01-31,Store,7,295.2,love-seat,dark grey,fabric
80,1,2019-12-01,152,84,613,613,1,M,SC,Joseph,Miller,dlowery@example.com,2003-06-09,"2204 Ann Greens",2012-02-29,Store,1,330.1,bedframe,dark grey,plastic
80,2,2019-12-01,152,7,866,866,1,M,SC,Joseph,Miller,dlowery@example.com,2003-06-09,"2204 Ann Greens",2012-02-29,Store,2,258.26,sofa,yellow,leather
80,3,2019-12-01,152,60,29,29,1,M,SC,Joseph,Miller,dlowery@example.com,2003-06-09,"2204 Ann Greens",2012-02-29,Store,5,15.08,chair,white,leather
80,4,2019-12-01,152,63,620,620,1,M,SC,Joseph,Miller,dlowery@example.com,2003-06-09,"2204 Ann Greens",2012-02-29,Store,6,269.39,chair,green,leather
81,1,2018-08-17,4222,11,39,39,1,F,MS,Katherine,Goodman,lauren10@example.org,1959-08-31,"92080 Murray Crossing Apt. 782",2011-10-19,Store,6,12.53,chair,beige,metal
81,2,2018-08-17,4222,110,79,79,1,F,MS,Katherine,Goodman,lauren10@example.org,1959-08-31,"92080 Murray Crossing Apt. 782",2011-10-19,Store,6,47.39,mattress,yellow,plastic
82,1,2016-04-22,5203,27,206,206,1,F,GA,Tammy,Johnson,andrew16@example.net,1965-03-08,"46371 Michelle Point",2013-10-25,Store,5,92.67,bookcase,brown,fabric
82,2,2016-04-22,5203,12,217,217,1,F,GA,Tammy,Johnson,andrew16@example.net,1965-03-08,"46371 Michelle Point",2013-10-25,Store,2,146.29,desk,blue,wood
83,1,2018-04-23,717,195,145,145,1,M,MS,Monique,Grant,jbrown@example.com,1994-01-09,"8126 Green Station",2015-10-26,Store,2,56.4,bookcase,red,plastic
83,2,2018-04-23,717,52,69,69,1,M,MS,Monique,Grant,jbrown@example.com,1994-01-09,"8126 Green Station",2015-10-26,Store,3,24.46,love-seat,dark grey,metal
84,1,2018-12-06,7864,128,118,118,1,M,MS,Laura,Reeves,brandongutierrez@example.com,1996-09-29,"97454 Amy Rapids",2013-01-18,Store,1,36.11,dresser,yellow,metal
84,2,2018-12-06,7864,93,108,108,1,M,MS,Laura,Reeves,brandongutierrez@example.com,1996-09-29,"97454 Amy Rapids",2013-01-18,Store,3,29.84,desk chair,beige,plastic
84,3,2018-12-06,7864,109,359,359,1,M,MS,Laura,Reeves,brandongutierrez@example.com,1996-09-29,"97454 Amy Rapids",2013-01-18,Store,3,90.87,mattress,red,metal
84,4,2018-12-06,7864,74,626,626,3,M,MS,Laura,Reeves,brandongutierrez@example.com,1996-09-29,"97454 Amy Rapids",2013-01-18,Store,5,160.84,coffee table,yellow,plastic
85,1,2017-02-20,3593,90,431,431,3,F,GA,Monica,Newman,agraham@example.net,1997-02-24,"0835 Morris Passage Suite 871",2017-06-14,Web,7,294.44,sofa,black,metal
85,2,2017-02-20,3593,181,314,314,1,F,GA,Monica,Newman,agraham@example.net,1997-02-24,"0835 Morris Passage Suite 871",2017-06-14,Web,3,98.04,desk chair,blue,wood
85,3,2017-02-20,3593,157,1261,1261,3,F,GA,Monica,Newman,agraham@example.net,1997-02-24,"0835 Morris Passage Suite 871",2017-06-14,Web,4,418.25,bookcase,grey,wood
86,1,2016-05-06,2724,47,358,358,1,F,AL,Mark,Moore,irodriguez@example.com,1991-03-31,"4731 Bolton Loaf",2012-05-14,Web,2,118.93,coffee table,beige,fabric
87,1,2022-12-15,6130,119,312,312,1,F,SC,Alex,Black,warrenjoshua@example.org,1956-03-08,"409 Moody Gateway",2019-05-24,Store,5,168.15,love-seat,dark grey,fabric
87,2,2022-12-15,6130,2,806,806,1,F,SC,Alex,Black,warrenjoshua@example.org,1956-03-08,"409 Moody Gateway",2019-05-24,Store,6,218.0,desk,grey,leather
87,3,2022-12-15,6130,94,368,368,1,F,SC,Alex,Black,warrenjoshua@example.org,1956-03-08,"409 Moody Gateway",2019-05-24,Store,4,147.43,bookcase,green,metal
88,1,2020-03-14,3878,101,24,24,1,F,TN,Denise,Young,hallrichard@example.com,1984-06-07,"164 Ralph Stravenue Apt. 865",2017-09-22,Store,1,8.67,end table,green,metal
88,2,2020-03-14,3878,2,489,489,1,F,TN,Denise,Young,hallrichard@example.com,1984-06-07,"164 Ralph Stravenue Apt. 865",2017-09-22,Store,6,218.0,desk,grey,leather
89,1,2013-12-18,4602,36,927,927,1,M,GA,Renee,Hall,fnunez@example.org,1964-07-23,"7752 Jim Station",2021-04-16,Store,6,348.8,desk,grey,wood
89,2,2013-12-18,4602,173,4785,4785,1,M,GA,Renee,Hall,fnunez@example.org,1964-07-23,"7752 Jim Station",2021-04-16,Store,1,1387.68,bedframe,green,wood
89,3,2013-12-18,4602,58,323,323,1,M,GA,Renee,Hall,fnunez@example.org,1964-07-23,"7752 Jim Station",2021-04-16,Store,1,186.55,end table,white,metal
89,4,2013-12-18,4602,115,112,112,2,M,GA,Renee,Hall,fnunez@example.org,1964-07-23,"7752 Jim Station",2021-04-16,Store,3,45.05,coffee table,brown,plastic
90,1,2016-04-05,2094,1,68,68,2,F,GA,Cindy,Jackson,teresa86@example.org,1975-09-22,"975 Brown Mountain",2017-11-27,Store,6,20.14,desk,dark grey,fabric
90,2,2016-04-05,2094,149,282,282,3,F,GA,Cindy,Jackson,teresa86@example.org,1975-09-22,"975 Brown Mountain",2017-11-27,Store,5,75.74,bookcase,blue,plastic
91,1,2022-04-30,3124,150,113,113,1,M,MS,Jason,Boyd,rochalindsey@example.net,2004-12-21,"013 Daniel Crest",2012-10-29,Store,2,44.23,nightstand,green,fabric
91,2,2022-04-30,3124,7,754,754,1,M,MS,Jason,Boyd,rochalindsey@example.net,2004-12-21,"013 Daniel Crest",2012-10-29,Store,2,258.26,sofa,yellow,leather
92,1,2022-01-31,206,83,139,139,1,F,SC,Audrey,Flores,robert27@example.org,1954-09-06,"1309 Brian Shoals",2019-03-12,Store,2,75.14,nightstand,red,fabric
92,2,2022-01-31,206,56,198,198,1,F,SC,Audrey,Flores,robert27@example.org,1954-09-06,"1309 Brian Shoals",2019-03-12,Store,3,78.44,mattress,green,wood
92,3,2022-01-31,206,36,1019,1019,1,F,SC,Audrey,Flores,robert27@example.org,1954-09-06,"1309 Brian Shoals",2019-03-12,Store,6,348.8,desk,grey,wood
92,4,2022-01-31,206,49,338,338,1,F,SC,Audrey,Flores,robert27@example.org,1954-09-06,"1309 Brian Shoals",2019-03-12,Store,3,133.38,chest,dark grey,metal
93,1,2019-10-14,9938,173,2929,2929,1,F,TN,Zoe,Schwartz,andrewanderson@example.net,1975-04-10,"9383 Michael Course",2021-10-14,Store,1,1387.68,bedframe,green,wood
94,1,2016-05-23,5776,48,54,54,1,M,AL,Zachary,Alvarado,anne19@example.net,1989-11-01,"796 Young Hills",2021-08-01,Web,7,27.21,love-seat,grey,fabric
94,2,2016-05-23,5776,21,162,162,1,M,AL,Zachary,Alvarado,anne19@example.net,1989-11-01,"796 Young Hills",2021-08-01,Web,4,54.4,dresser,red,plastic
94,3,2016-05-23,5776,138,374,374,1,M,AL,Zachary,Alvarado,anne19@example.net,1989-11-01,"796 Young Hills",2021-08-01,Web,5,137.02,desk,beige,plastic
94,4,2016-05-23,5776,170,379,379,2,M,AL,Zachary,Alvarado,anne19@example.net,1989-11-01,"796 Young Hills",2021-08-01,Web,3,103.24,desk chair,white,wood
95,1,2019-09-02,6611,108,298,298,1,F,SC,Laurie,Johnson,michael21@example.com,1979-11-20,"72994 Daniel Orchard Suite 260",2014-11-08,Store,6,135.87,dinette set,beige,fabric
96,1,2016-09-12,6717,165,1066,1066,1,F,GA,Timothy,Mitchell,aaronramirez@example.net,1965-06-20,"092 Wells Fords Suite 526",2014-09-22,Web,1,349.52,mattress,white,plastic
96,2,2016-09-12,6717,69,128,128,1,F,GA,Timothy,Mitchell,aaronramirez@example.net,1965-06-20,"092 Wells Fords Suite 526",2014-09-22,Web,5,65.98,dresser,red,fabric
96,3,2016-09-12,6717,183,1205,1205,3,F,GA,Timothy,Mitchell,aaronramirez@example.net,1965-06-20,"092 Wells Fords Suite 526",2014-09-22,Web,4,325.25,bedframe,black,fabric
97,1,2022-08-09,5923,143,214,214,1,F,NC,Angela,Ward,shannon29@example.org,1995-06-04,"9280 Ana Ports",2016-06-30,Store,4,73.64,chest,red,plastic
97,2,2022-08-09,5923,119,398,398,1,F,NC,Angela,Ward,shannon29@example.org,1995-06-04,"9280 Ana Ports",2016-06-30,Store,5,168.15,love-seat,dark grey,fabric
97,3,2022-08-09,5923,154,88,88,1,F,NC,Angela,Ward,shannon29@example.org,1995-06-04,"9280 Ana Ports",2016-06-30,Store,7,24.71,chest,green,fabric
97,4,2022-08-09,5923,148,275,275,1,F,NC,Angela,Ward,shannon29@example.org,1995-06-04,"9280 Ana Ports",2016-06-30,Store,1,84.3,bedframe,beige,plastic
98,1,2017-08-30,8126,10,17,17,1,M,FL,Jose,Solomon,johngross@example.org,1992-12-03,"1398 Bonnie Cliffs Suite 396",2021-03-07,Web,3,5.49,dresser,white,fabric
98,2,2017-08-30,8126,115,152,152,2,M,FL,Jose,Solomon,johngross@example.org,1992-12-03,"1398 Bonnie Cliffs Suite 396",2021-03-07,Web,3,45.05,coffee table,brown,plastic
98,3,2017-08-30,8126,140,926,926,1,M,FL,Jose,Solomon,johngross@example.org,1992-12-03,"1398 Bonnie Cliffs Suite 396",2021-03-07,Web,2,320.48,mattress,blue,wood
98,4,2017-08-30,8126,137,159,159,1,M,FL,Jose,Solomon,johngross@example.org,1992-12-03,"1398 Bonnie Cliffs Suite 396",2021-03-07,Web,4,48.7,love-seat,brown,leather
99,1,2021-01-15,8306,174,479,479,1,M,SC,Andrew,Lynn,sshort@example.net,1960-07-03,"7288 Laura Village",2019-10-03,Web,1,145.86,chair,black,leather
100,1,2018-08-21,1356,158,25,25,1,F,TN,Brenda,Simmons,pjohnson@example.org,1954-01-09,"69774 Jennifer Circle Suite 088",2014-12-06,Web,4,14.69,coffee table,grey,wood
100,2,2018-08-21,1356,16,275,275,3,F,TN,Brenda,Simmons,pjohnson@example.org,1954-01-09,"69774 Jennifer Circle Suite 088",2014-12-06,Web,7,102.67,coffee table,beige,fabric
100,3,2018-08-21,1356,142,269,269,1,F,TN,Brenda,Simmons,pjohnson@example.org,1954-01-09,"69774 Jennifer Circle Suite 088",2014-12-06,Web,3,83.93,dinette set,dark grey,leather
100,4,2018-08-21,1356,98,386,386,2,F,TN,Brenda,Simmons,pjohnson@example.org,1954-01-09,"69774 Jennifer Circle Suite 088",2014-12-06,Web,3,136.74,chest,brown,fabric
101,1,2016-05-28,9958,193,187,187,1,F,SC,Zachary,Wells,mccormickbrandon@example.net,1957-03-01,"047 Jennifer Plaza Apt. 832",2011-07-19,Store,6,51.1,bookcase,yellow,plastic
101,2,2016-05-28,9958,109,265,265,1,F,SC,Zachary,Wells,mccormickbrandon@example.net,1957-03-01,"047 Jennifer Plaza Apt. 832",2011-07-19,Store,3,90.87,mattress,red,metal
101,3,2016-05-28,9958,12,288,288,2,F,SC,Zachary,Wells,mccormickbrandon@example.net,1957-03-01,"047 Jennifer Plaza Apt. 832",2011-07-19,Store,2,146.29,desk,blue,wood
101,4,2016-05-28,9958,194,237,237,3,F,SC,Zachary,Wells,mccormickbrandon@example.net,1957-03-01,"047 Jennifer Plaza Apt. 832",2011-07-19,Store,4,92.35,bedframe,red,leather
102,1,2016-02-22,9072,118,92,92,1,F,SC,Patrick,Johnson,fordkristen@example.com,1969-04-19,"796 Anna Parks Suite 981",2014-07-22,Web,1,33.05,desk chair,white,wood
102,2,2016-02-22,9072,74,293,293,1,F,SC,Patrick,Johnson,fordkristen@example.com,1969-04-19,"796 Anna Parks Suite 981",2014-07-22,Web,5,160.84,coffee table,yellow,plastic
102,3,2016-02-22,9072,146,192,192,3,F,SC,Patrick,Johnson,fordkristen@example.com,1969-04-19,"796 Anna Parks Suite 981",2014-07-22,Web,7,115.58,dresser,red,leather
103,1,2011-03-15,1719,34,205,205,2,M,MS,Katherine,Marquez,dunnkevin@example.com,1993-04-01,"18777 Justin Flats Suite 611",2011-11-23,Store,1,71.02,desk,grey,leather
103,2,2011-03-15,1719,174,509,509,3,M,MS,Katherine,Marquez,dunnkevin@example.com,1993-04-01,"18777 Justin Flats Suite 611",2011-11-23,Store,1,145.86,chair,black,leather
104,1,2022-07-27,3271,28,251,251,2,M,NC,Brett,Lee,jade72@example.org,1991-08-10,"42570 Michael Ridge Apt. 880",2019-06-19,Store,4,109.44,chair,white,fabric
104,2,2022-07-27,3271,136,242,242,2,M,NC,Brett,Lee,jade72@example.org,1991-08-10,"42570 Michael Ridge Apt. 880",2019-06-19,Store,3,81.75,mattress,blue,plastic
105,1,2020-03-03,3903,53,172,172,1,M,NC,Taylor,Greene,heatherhenderson@example.org,1985-06-21,"4241 Rodriguez Crossroad Apt. 355",2017-10-12,Store,7,97.35,desk chair,blue,plastic
105,2,2020-03-03,3903,141,300,300,1,M,NC,Taylor,Greene,heatherhenderson@example.org,1985-06-21,"4241 Rodriguez Crossroad Apt. 355",2017-10-12,Store,4,140.17,nightstand,beige,plastic
105,3,2020-03-03,3903,43,161,161,1,M,NC,Taylor,Greene,heatherhenderson@example.org,1985-06-21,"4241 Rodriguez Crossroad Apt. 355",2017-10-12,Store,3,56.83,dinette set,black,plastic
106,1,2015-01-23,6645,114,1175,1175,2,F,MS,Steven,Bray,vmelton@example.com,1999-09-28,"801 Scott Station",2016-05-10,Store,4,329.64,sofa,blue,leather
106,2,2015-01-23,6645,177,157,157,1,F,MS,Steven,Bray,vmelton@example.com,1999-09-28,"801 Scott Station",2016-05-10,Store,6,40.13,desk,beige,leather
